STN,WBAN,YEARMODA,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,A,B,C,D,E,F
699604,03145,20120910,79.9,24,69.1,24,1011.7,21,1004.0,24,9.5,24,7.3,24,42.9,55.9,102.2,77.0,0.14G,999.9,010010
699604,03145,20120911,80.8,23,68.4,23,1011.0,23,1003.5,23,10.0,23,6.8,23,15.9,999.9,89.1,77.0,0.17G,999.9,000000
699604,03145,20120912,85.9,24,67.9,24,1012.0,24,1004.5,24,10.0,24,3.7,24,8.9,999.9,96.1,79.0,0.00G,999.9,010000
699604,03145,20120913,90.8,24,64.4,24,1011.8,24,1004.4,24,10.0,24,3.6,24,8.0,999.9,104.0,81.0,0.00G,999.9,000000
699604,03145,20120914,93.8,24,51.8,24,1012.5,24,1005.2,24,10.0,24,11.4,24,21.0,32.1,102.0,87.1,0.00G,999.9,000000
699604,03145,20120915,90.1,24,41.8,24,1014.1,24,1006.8,24,10.0,24,8.2,24,18.1,22.0,99.0,79.0,0.00G,999.9,000000
699604,03145,20120916,87.9,24,58.3,24,1013.7,24,1006.2,24,10.0,24,4.3,24,13.0,15.0,99.0,77.0,0.00G,999.9,000000
699604,03145,20120917,88.2,24,63.6,24,1011.7,24,1004.3,24,10.0,24,4.9,24,8.9,999.9,100.9,79.0,0.00G,999.9,000000
699604,03145,20120918,88.7,24,59.0,24,1011.0,24,1003.6,24,10.0,24,3.7,24,7.0,999.9,102.9,78.1,0.00G,999.9,000000
699604,03145,20120919,92.3,24,54.4,24,1010.6,24,1003.2,24,10.0,24,3.0,24,6.0,999.9,105.1,80.1,0.00G,999.9,000000
699604,03145,20120920,93.1,24,49.6,24,1009.7,24,1002.3,24,10.0,24,2.9,24,8.0,999.9,106.0,82.0,0.00G,999.9,000000
699604,03145,20120921,93.2,24,50.7,24,1008.7,24,1001.4,24,10.0,24,3.6,24,7.0,999.9,107.1,81.0,0.00G,999.9,000000
699604,03145,20120922,93.5,24,48.2,24,1008.3,24,1001.1,24,10.0,24,1.8,24,6.0,999.9,107.1,79.0,0.00G,999.9,000000
699604,03145,20120923,93.7,24,46.5,24,1009.4,24,1002.0,24,10.0,24,1.6,24,6.0,999.9,107.1,82.0,0.00G,999.9,000000
699604,03145,20120924,90.9,24,54.6,24,1009.8,24,1002.5,24,10.0,24,5.8,24,8.9,999.9,105.1,79.0,0.00G,999.9,000000
699604,03145,20120925,89.2,24,43.5,24,1007.9,24,1000.6,24,10.0,24,5.2,24,11.1,15.9,102.0,75.0,0.00G,999.9,000000
699604,03145,20120926,86.7,24,44.0,24,1006.9,24,999.5,24,10.0,24,3.1,24,7.0,999.9,98.1,73.0,0.00G,999.9,000000
699604,03145,20120927,87.2,24,61.2,24,1009.2,24,1001.8,24,10.0,24,5.2,24,9.9,999.9,97.0,77.0,0.00G,999.9,000000
699604,03145,20120928,85.6,24,63.4,24,1009.9,24,1002.4,24,10.0,24,4.9,24,9.9,999.9,98.1,75.9,0.00G,999.9,000000
699604,03145,20120929,88.7,24,53.1,24,1010.0,24,1002.6,24,10.0,24,2.0,24,6.0,999.9,100.9,77.0,0.00G,999.9,000000
699604,03145,20120930,90.4,24,44.8,24,1010.7,24,1003.4,24,10.0,24,2.3,24,9.9,14.0,108.0,75.0,0.00G,999.9,000000
699604,03145,20121003,89.5,24,47.1,24,1008.7,24,1001.3,24,10.0,24,5.4,24,11.1,999.9,105.1,77.0,0.00G,999.9,000000
699604,03145,20121004,87.7,24,37.0,24,1012.5,24,1005.1,24,10.0,24,3.4,24,8.0,999.9,100.9,73.9,0.00G,999.9,000000
699604,03145,20121005,83.6,24,43.5,24,1012.2,24,1004.8,24,10.0,24,2.4,24,8.0,999.9,96.1,70.0,0.00G,999.9,000000
699604,03145,20121006,82.5,24,48.1,24,1009.7,24,1002.3,24,10.0,24,3.1,24,8.0,999.9,96.1,71.1,0.00G,999.9,000000
699604,03145,20121007,83.8,24,46.7,24,1008.5,24,1001.1,24,10.0,24,3.8,24,8.9,999.9,93.9,71.1,0.00G,999.9,000000
699604,03145,20121008,82.6,24,57.6,24,1009.5,24,1002.0,24,10.0,24,4.4,24,9.9,999.9,93.9,73.0,0.00G,999.9,000000
699604,03145,20121009,83.4,24,61.6,24,1009.8,24,1002.3,24,10.0,24,6.1,24,13.0,17.1,93.9,73.0,0.00G,999.9,000000
699604,03145,20121010,82.1,24,62.0,24,1009.7,24,1002.3,24,10.0,24,7.2,24,13.0,17.1,91.0,72.0,0.00G,999.9,000000
699604,03145,20121011,76.6,24,43.9,24,1008.7,24,1001.2,24,10.0,24,9.0,24,15.9,22.0,87.1,69.1,0.00G,999.9,000000
699604,03145,20121012,68.5,24,45.3,24,1014.1,24,1006.6,24,9.8,24,6.4,24,15.0,20.0,78.1,59.0,0.03G,999.9,010000
699604,03145,20121013,71.2,24,43.8,24,1018.1,24,1010.5,24,10.0,24,3.7,24,8.9,999.9,86.0,57.0,0.00G,999.9,000000
699604,03145,20121014,78.0,24,44.2,24,1015.5,24,1007.9,24,10.0,24,4.9,24,9.9,999.9,93.0,64.9,0.00G,999.9,000000
699604,03145,20121015,82.3,24,41.1,24,1011.5,24,1004.0,24,10.0,24,3.3,24,7.0,999.9,97.0,69.1,0.00G,999.9,000000
699604,03145,20121016,80.1,24,45.8,24,1008.6,24,1001.3,24,10.0,24,1.9,24,5.1,999.9,95.0,66.9,0.00G,999.9,000000
699604,03145,20121017,80.6,24,52.9,24,1007.7,23,1000.3,24,9.5,24,3.6,24,12.0,999.9,93.0,69.1,0.00G,999.9,000000
699604,03145,20121018,82.2,24,63.6,24,1012.6,24,1005.2,24,10.0,24,4.8,24,9.9,999.9,91.0,75.0,0.00G,999.9,000000
699604,03145,20121019,81.5,24,58.8,24,1011.3,24,1003.9,24,10.0,24,1.1,24,6.0,999.9,95.0,69.1,0.00G,999.9,000000
699604,03145,20121020,80.0,24,53.8,23,1007.0,24,999.6,24,10.0,24,3.4,24,8.9,999.9,93.9,68.0,0.00G,999.9,000000
699604,03145,20121021,79.5,24,53.0,24,1006.6,24,999.2,24,10.0,24,5.5,24,15.9,999.9,91.0,72.0,0.00G,999.9,000000
699604,03145,20121022,75.9,24,52.2,24,1009.3,24,1001.8,24,10.0,24,3.8,24,11.1,999.9,87.1,64.9,0.00G,999.9,000000
699604,03145,20121023,74.7,24,46.8,24,1010.2,24,1002.8,24,10.0,24,6.0,24,12.0,999.9,84.0,64.9,0.00G,999.9,000000
699604,03145,20121024,72.5,24,37.0,24,1011.0,24,1003.4,24,10.0,24,7.3,24,13.0,19.0,82.9,62.1,0.00G,999.9,000000
699604,03145,20121025,71.3,24,29.2,24,1014.2,24,1006.7,24,10.0,24,5.1,24,8.9,999.9,84.9,61.0,0.00G,999.9,000000
699604,03145,20121026,73.9,24,20.0,24,1015.3,24,1007.8,24,9.7,24,11.4,24,17.1,28.0,81.0,66.9,0.00G,999.9,000000
699604,03145,20121027,73.2,24,10.8,24,1012.9,24,1005.3,24,10.0,24,7.5,24,12.0,17.1,86.0,64.0,0.00G,999.9,000000
699604,03145,20121028,72.4,24,21.0,24,1012.5,24,1004.9,24,10.0,24,4.6,24,11.1,999.9,90.0,57.9,0.00G,999.9,000000
699604,03145,20121029,72.9,24,29.1,24,1014.9,24,1007.3,24,10.0,24,1.5,24,5.1,999.9,90.0,59.0,0.00G,999.9,000000
699604,03145,20121030,73.9,24,29.9,24,1014.6,24,1007.1,24,10.0,24,2.7,24,8.0,999.9,91.9,59.0,0.00G,999.9,000000
699604,03145,20121031,73.0,24,31.1,24,1013.0,24,1005.5,24,10.0,24,2.3,24,7.0,999.9,90.0,55.9,0.00G,999.9,000000
699604,03145,20121101,72.1,24,32.9,24,1011.8,23,1004.3,24,9.6,24,1.4,24,5.1,999.9,87.1,59.0,0.00G,999.9,000000
699604,03145,20121102,72.3,24,49.9,24,1010.9,24,1003.4,24,10.0,24,1.9,24,7.0,999.9,84.0,59.0,0.00G,999.9,000000
699604,03145,20121103,73.3,24,43.8,24,1013.2,24,1005.7,24,10.0,24,2.1,24,6.0,999.9,89.1,61.0,0.00G,999.9,000000
699604,03145,20121104,75.9,24,31.1,24,1015.5,24,1008.0,24,10.0,24,4.9,24,11.1,999.9,91.9,64.9,0.00G,999.9,000000
699604,03145,20121105,78.7,24,26.2,24,1016.0,24,1008.5,24,9.4,24,6.5,24,11.1,999.9,93.0,64.9,0.00G,999.9,000000
699604,03145,20121106,75.2,24,32.0,24,1015.1,24,1007.6,24,8.7,21,3.3,24,12.0,999.9,93.0,61.0,0.00G,999.9,000000
699604,03145,20121107,73.3,24,35.5,24,1013.5,24,1006.0,24,10.0,24,1.7,24,7.0,999.9,90.0,59.0,0.00G,999.9,000000
699604,03145,20121108,72.0,24,38.8,24,1010.5,24,1003.0,24,9.5,24,2.3,24,5.1,999.9,86.0,60.1,0.00G,999.9,000000
699604,03145,20121109,69.3,24,45.4,24,1008.7,24,1001.2,24,8.5,24,8.7,24,14.0,22.0,78.1,63.0,0.00G,999.9,000000
699604,03145,20121110,59.9,24,33.5,24,1013.2,24,1005.6,24,8.9,24,11.5,24,15.9,24.1,68.0,52.0,0.00G,999.9,000000
699604,03145,20121111,57.0,24,23.7,24,1021.6,24,1013.9,24,10.0,24,6.4,24,14.0,20.0,68.0,46.9,0.00G,999.9,000000
699604,03145,20121112,58.5,24,12.0,24,1024.6,24,1016.9,24,10.0,24,10.0,24,15.0,22.0,70.0,51.1,0.00G,999.9,000000
699604,03145,20121113,61.3,24,9.8,24,1020.4,24,1012.7,24,10.0,24,6.1,24,11.1,999.9,75.9,51.1,0.00G,999.9,000000
699604,03145,20121114,62.9,24,16.3,24,1017.4,24,1009.8,24,10.0,24,4.2,24,8.0,999.9,81.0,50.0,0.00G,999.9,000000
699604,03145,20121115,64.4,24,20.4,24,1016.9,24,1009.2,24,10.0,24,3.8,24,8.0,999.9,73.0,59.0,0.00G,999.9,000000
699604,03145,20121116,65.9,24,25.6,24,1017.0,24,1009.4,24,10.0,24,2.5,24,7.0,999.9,82.0,54.0,0.00G,999.9,000000
699604,03145,20121117,69.3,24,38.4,24,1016.3,24,1008.7,24,10.0,24,3.0,24,9.9,999.9,81.0,59.0,0.00G,999.9,000000
699604,03145,20121118,68.1,24,45.3,24,1016.7,24,1009.1,24,10.0,24,2.3,24,6.0,999.9,78.1,57.0,0.00G,999.9,000000
699604,03145,20121119,65.2,24,43.3,24,1019.6,24,1012.0,24,10.0,24,1.7,24,5.1,999.9,79.0,54.0,0.00G,999.9,000000
699604,03145,20121120,65.9,24,39.5,24,1018.8,24,1011.1,24,9.9,24,2.0,24,5.1,999.9,82.0,52.0,0.00G,999.9,000000
699604,03145,20121121,64.7,24,39.0,24,1015.4,23,1007.8,24,10.0,24,0.8,24,4.1,999.9,80.1,51.1,0.00G,999.9,000000
699604,03145,20121122,64.8,24,36.1,24,1016.0,24,1008.4,24,10.0,24,3.0,24,8.0,999.9,81.0,51.1,0.00G,999.9,000000
699604,03145,20121123,67.5,24,34.2,24,1019.0,24,1011.4,24,10.0,24,4.1,24,13.0,999.9,82.9,55.0,0.00G,999.9,000000
699604,03145,20121124,72.1,24,29.2,24,1016.7,24,1009.2,24,10.0,24,6.3,24,12.0,15.9,84.9,61.0,0.00G,999.9,000000
699604,03145,20121125,69.1,24,31.7,24,1011.9,24,1004.4,24,10.0,24,3.9,24,7.0,999.9,80.1,59.0,0.00G,999.9,000000
699604,03145,20121126,66.5,24,47.5,24,1013.3,24,1005.7,24,10.0,24,1.3,24,7.0,999.9,81.0,55.9,0.00G,999.9,000000
699604,03145,20121127,67.5,24,38.3,24,1017.3,24,1009.7,24,10.0,24,4.4,24,11.1,999.9,82.0,57.0,0.00G,999.9,000000
699604,03145,20121128,64.4,24,36.0,24,1017.8,24,1010.2,24,10.0,24,2.3,24,5.1,999.9,78.1,53.1,0.00G,999.9,000000
699604,03145,20121129,64.8,24,48.5,24,1019.2,23,1011.6,24,9.8,24,1.3,24,6.0,999.9,78.1,54.0,0.00G,999.9,000000
699604,03145,20121130,67.2,24,49.7,24,1018.3,24,1010.7,24,10.0,24,3.1,24,9.9,999.9,79.0,57.0,0.00G,999.9,000000
699604,03145,20121201,67.1,24,48.5,24,1017.1,24,1009.5,24,10.0,24,2.4,24,7.0,999.9,79.0,54.0,0.00G,999.9,000000
699604,03145,20121202,65.9,24,46.3,24,1016.1,24,1008.5,24,10.0,24,1.7,24,6.0,999.9,79.0,55.0,0.00G,999.9,000000
699604,03145,20121203,67.5,24,48.2,24,1016.7,24,1009.1,24,10.0,24,2.2,24,6.0,999.9,77.0,57.9,0.00G,999.9,000000
699604,03145,20121204,67.8,24,46.9,24,1020.0,24,1012.4,24,10.0,24,3.1,24,8.9,999.9,81.0,57.9,0.00G,999.9,000000
699604,03145,20121205,68.8,24,43.3,24,1017.7,23,1010.0,24,10.0,24,3.7,24,6.0,999.9,82.9,57.9,0.00G,999.9,000000
699604,03145,20121206,66.0,24,42.4,24,1011.8,24,1004.3,24,10.0,24,3.3,24,8.9,999.9,80.1,55.0,0.00G,999.9,000000
699604,03145,20121207,66.1,24,39.9,24,1011.2,24,1003.7,24,10.0,24,3.5,24,11.1,999.9,80.1,54.0,0.00G,999.9,000000
699604,03145,20121208,64.0,24,30.5,24,1012.3,24,1004.7,24,10.0,24,1.3,24,7.0,999.9,75.9,51.1,0.00G,999.9,000000
699604,03145,20121209,60.1,24,29.3,24,1013.8,24,1006.2,24,10.0,24,2.9,24,8.9,999.9,75.9,48.0,0.00G,999.9,000000
699604,03145,20121210,62.1,24,18.2,24,1020.1,24,1012.4,24,10.0,24,10.6,24,13.0,21.0,70.0,53.1,0.00G,999.9,000000
699604,03145,20121211,58.3,24,24.3,24,1017.0,24,1009.3,24,10.0,24,3.9,24,9.9,999.9,72.0,46.9,0.00G,999.9,000000
699604,03145,20121212,58.7,24,26.5,24,1013.4,24,1005.7,24,10.0,24,5.0,24,14.0,999.9,73.9,46.9,0.00G,999.9,000000
699604,03145,20121213,61.0,24,40.7,24,1009.2,24,1001.6,24,10.0,24,6.9,24,15.0,19.0,71.1,52.0,0.00G,999.9,000000
699604,03145,20121214,54.9,24,45.1,24,1009.1,22,1001.0,24,9.8,24,7.3,24,15.0,21.0,66.9,48.0,0.58G,999.9,010000
699604,03145,20121215,55.8,24,44.0,24,1014.3,24,1006.7,24,10.0,24,4.9,24,13.0,999.9,61.0,52.0,0.00G,999.9,000000
699604,03145,20121216,53.4,24,40.7,24,1018.2,24,1010.5,24,10.0,24,2.7,24,6.0,999.9,62.1,46.0,0.00G,999.9,000000
699604,03145,20121217,59.3,24,42.2,24,1019.5,24,1011.9,24,10.0,24,2.8,24,7.0,999.9,66.9,54.0,0.00G,999.9,000000
699604,03145,20121218,58.1,24,43.4,24,1012.5,24,1004.9,24,10.0,24,3.8,24,12.0,999.9,66.9,50.0,0.00G,999.9,000000
699604,03145,20121219,54.1,24,28.5,24,1016.5,24,1008.8,24,10.0,24,8.2,24,14.0,22.9,63.0,45.0,0.02G,999.9,000000
699604,03145,20121220,49.7,24,19.1,24,1026.0,24,1018.2,24,10.0,24,7.3,24,11.1,15.0,60.1,39.9,0.00G,999.9,000000
699604,03145,20121221,52.5,24,21.3,24,1020.0,24,1012.2,24,10.0,24,7.3,24,12.0,999.9,63.0,45.0,0.00G,999.9,000000
699604,03145,20121222,54.2,24,26.5,24,1018.4,24,1010.7,24,10.0,24,2.7,24,6.0,999.9,64.9,44.1,0.00G,999.9,000000
699604,03145,20121223,51.9,24,32.3,24,1019.4,24,1011.7,24,10.0,24,2.3,24,6.0,999.9,64.9,42.1,0.00G,999.9,000000
699604,03145,20121224,56.2,24,39.4,24,1016.3,24,1008.6,24,10.0,24,4.1,24,9.9,999.9,70.0,48.9,0.00G,999.9,000000
699604,03145,20121225,56.3,24,22.0,24,1017.7,24,1010.0,24,10.0,24,7.9,24,12.0,18.1,64.9,48.0,0.00G,999.9,000000
699604,03145,20121226,52.0,24,17.7,24,1014.2,24,1006.5,24,10.0,24,3.4,24,7.0,999.9,64.9,42.1,0.00G,999.9,000000
699604,03145,20121227,52.3,24,33.3,24,1013.3,24,1005.6,24,10.0,24,3.6,24,8.9,14.0,62.1,41.0,0.00G,999.9,000000
699604,03145,20121228,50.9,24,28.3,24,1019.0,24,1011.2,24,10.0,24,3.6,24,11.1,999.9,62.1,39.0,0.00G,999.9,000000
699604,03145,20121229,50.7,24,25.5,24,1018.5,24,1010.7,24,10.0,24,4.2,24,11.1,999.9,61.0,43.0,0.00G,999.9,000000
699604,03145,20121230,51.4,24,30.6,24,1013.7,24,1006.0,24,10.0,24,2.3,24,9.9,14.0,61.0,44.1,0.00G,999.9,000000
699604,03145,20121231,51.1,24,32.7,24,1018.4,24,1010.6,24,10.0,24,4.6,24,11.1,999.9,60.1,39.9,0.00G,999.9,010000
699604,03145,20130101,48.2,24,19.9,24,1023.5,24,1015.7,24,10.0,24,4.7,24,11.1,999.9,61.0,39.9,0.00G,999.9,000000
699604,03145,20130102,51.6,24,14.1,24,1020.9,24,1013.1,24,10.0,24,9.6,24,15.9,21.0,61.0,45.0,0.00G,999.9,000000
699604,03145,20130103,53.4,24,12.8,24,1019.1,24,1011.4,24,10.0,24,7.8,24,14.0,22.9,64.0,43.0,0.00G,999.9,000000
699604,03145,20130104,52.0,24,11.0,24,1023.5,24,1015.8,24,10.0,24,6.7,24,9.9,999.9,64.0,39.9,0.00G,999.9,000000
699604,03145,20130105,50.1,24,16.2,24,1025.1,24,1017.3,24,10.0,24,4.2,24,8.9,999.9,64.9,37.9,0.00G,999.9,000000
699604,03145,20130106,50.9,24,20.2,24,1020.3,24,1012.5,24,10.0,24,3.4,24,9.9,21.0,66.0,42.1,0.00G,999.9,000000
699604,03145,20130107,54.0,24,31.2,24,1014.8,24,1007.2,24,10.0,24,7.0,24,15.9,22.9,64.9,44.1,0.00G,999.9,000000
699604,03145,20130108,55.1,24,20.5,24,1015.4,24,1007.7,24,10.0,24,5.3,24,15.9,20.0,73.0,39.0,0.00G,999.9,000000
699604,03145,20130109,61.1,24,26.5,24,1018.6,24,1010.9,24,9.7,23,5.9,24,13.0,999.9,73.0,46.9,0.00G,999.9,000000
699604,03145,20130110,57.1,24,31.9,24,1012.9,23,1005.2,24,9.5,24,6.5,24,19.0,28.0,72.0,50.0,0.00G,999.9,000000
699604,03145,20130111,49.6,24,22.5,24,1017.3,23,1009.1,24,9.0,24,8.6,24,25.1,35.9,59.0,39.9,0.00G,999.9,000000
699604,03145,20130112,46.5,24,18.8,24,1018.4,24,1010.6,24,10.0,24,3.4,24,13.0,999.9,55.9,37.0,0.00G,999.9,000000
699604,03145,20130113,44.7,24,9.3,24,1020.2,24,1012.4,24,10.0,24,4.1,24,9.9,999.9,55.0,36.0,0.00G,999.9,000000
699604,03145,20130114,44.4,24,2.1,24,1022.6,23,1014.9,24,10.0,24,9.2,24,15.0,24.1,54.0,36.0,0.00G,999.9,000000
699604,03145,20130115,43.5,24,-1.4,24,1029.4,24,1021.5,24,10.0,24,9.3,24,15.0,22.9,53.1,37.0,0.00G,999.9,000000
699604,03145,20130116,49.3,24,13.5,24,1028.7,24,1020.9,24,10.0,24,6.8,24,13.0,20.0,62.1,41.0,0.00G,999.9,000000
699604,03145,20130117,57.3,24,18.2,24,1023.5,24,1015.7,24,9.5,24,9.4,24,15.9,22.0,70.0,45.0,0.00G,999.9,000000
699604,03145,20130118,61.2,24,16.2,24,1021.3,24,1013.6,24,8.6,23,7.2,24,12.0,15.9,73.0,48.9,0.00G,999.9,000000
699604,03145,20130119,62.2,24,16.9,24,1020.9,24,1013.3,24,10.0,24,8.1,24,12.0,999.9,73.9,50.0,0.00G,999.9,000000
699604,03145,20130120,61.8,24,14.8,24,1019.9,24,1012.2,24,10.0,24,6.9,24,12.0,999.9,73.0,50.0,0.00G,999.9,000000
699604,03145,20130121,62.5,24,11.4,24,1017.9,24,1010.3,24,10.0,24,8.0,24,15.0,18.1,75.0,48.0,0.00G,999.9,000000
699604,03145,20130122,62.2,24,11.8,24,1018.6,24,1010.9,24,10.0,24,5.2,24,12.0,999.9,78.1,46.9,0.00G,999.9,000000
699604,03145,20130123,64.5,24,19.1,24,1018.4,24,1010.8,24,10.0,24,5.3,24,11.1,999.9,79.0,52.0,0.00G,999.9,000000
699604,03145,20130124,66.0,24,36.6,24,1019.3,24,1011.7,24,10.0,24,3.6,24,8.0,999.9,77.0,60.1,0.00G,999.9,000000
699604,03145,20130125,64.4,24,46.8,24,1019.4,24,1011.7,24,9.5,23,5.6,24,8.9,999.9,72.0,60.1,0.00G,999.9,010000
699604,03145,20130126,59.5,24,55.3,24,1013.8,18,1006.0,24,5.9,24,5.4,24,12.0,999.9,64.9,57.2,0.67G,999.9,110000
699604,03145,20130127,61.5,24,55.0,24,1013.7,20,1006.2,24,8.7,24,3.9,24,9.9,999.9,70.0,57.0,0.07G,999.9,000000
699604,03145,20130128,55.5,24,37.1,24,1015.4,23,1007.7,24,9.7,24,9.1,24,14.0,22.0,69.1,46.9,0.28G,999.9,010010
699604,03145,20130129,49.9,24,34.2,24,1019.8,24,1012.1,24,10.0,24,3.0,24,7.0,999.9,62.1,39.0,0.00G,999.9,000000
699604,03145,20130130,53.8,24,36.7,24,1024.5,24,1016.8,24,10.0,24,2.8,24,7.0,999.9,68.0,44.1,0.00G,999.9,000000
699604,03145,20130131,56.7,24,35.7,24,1022.9,24,1015.2,24,10.0,24,4.3,24,11.1,999.9,72.0,45.0,0.00G,999.9,000000
699604,03145,20130201,59.5,24,36.9,24,1020.5,24,1012.8,24,10.0,24,5.0,24,8.9,999.9,75.0,48.0,0.00G,999.9,000000
699604,03145,20130202,62.8,24,37.4,24,1021.5,24,1013.8,24,10.0,24,4.5,24,12.0,999.9,78.1,52.0,0.00G,999.9,000000
699604,03145,20130203,68.7,24,36.1,24,1017.7,24,1010.2,24,10.0,24,6.1,24,9.9,14.0,75.9,62.1,0.00G,999.9,010000
699604,03145,20130204,63.9,24,40.5,24,1015.4,24,1007.8,24,9.9,24,3.2,24,8.9,999.9,77.0,52.0,0.00G,999.9,000000
699604,03145,20130205,64.2,24,35.9,24,1014.2,24,1006.6,24,10.0,24,2.4,24,8.0,999.9,79.0,51.1,0.00G,999.9,000000
699604,03145,20130206,65.0,24,38.8,24,1012.4,24,1004.8,24,9.9,24,2.3,24,6.0,999.9,77.0,55.9,0.00G,999.9,000000
699604,03145,20130207,62.0,24,41.1,24,1016.0,24,1008.4,24,10.0,24,1.9,24,7.0,999.9,75.0,50.0,0.00G,999.9,000000
699604,03145,20130208,59.8,24,33.5,24,1012.2,24,1004.6,24,9.7,24,8.4,24,14.0,20.0,75.0,52.0,0.00G,999.9,000000
699604,03145,20130209,52.7,24,31.2,24,1013.0,24,1005.3,24,9.7,23,8.4,24,15.9,24.1,63.0,43.0,0.00G,999.9,010000
699604,03145,20130210,52.1,24,29.5,24,1016.6,24,1008.9,24,7.0,24,3.2,24,8.0,999.9,62.1,39.9,0.00G,999.9,000000
699604,03145,20130211,52.3,24,29.0,24,1017.0,24,1009.3,24,8.5,24,5.9,24,13.0,22.0,62.1,42.1,0.00G,999.9,000000
699604,03145,20130212,51.7,24,15.9,24,1023.5,24,1015.7,24,9.8,24,5.0,24,12.0,17.1,63.0,37.9,0.00G,999.9,000000
699604,03145,20130213,53.7,24,16.5,24,1022.9,24,1015.2,24,9.9,24,5.4,24,13.0,18.1,70.0,39.9,0.00G,999.9,000000
699604,03145,20130214,58.3,24,25.3,24,1019.6,24,1011.8,24,10.0,24,4.7,24,18.1,22.0,75.0,44.1,0.00G,999.9,000000
699604,03145,20130215,66.2,24,23.1,24,1020.6,24,1013.0,24,10.0,24,8.1,24,14.0,15.9,78.1,57.9,0.00G,999.9,000000
699604,03145,20130216,65.6,24,18.5,24,1020.9,24,1013.3,24,10.0,24,7.2,24,12.0,999.9,81.0,54.0,0.00G,999.9,000000
699604,03145,20130217,61.2,24,21.7,24,1013.1,23,1005.4,24,9.6,24,3.2,24,8.9,999.9,80.1,45.0,0.00G,999.9,000000
699604,03145,20130218,61.1,24,26.0,24,1013.3,24,1005.7,24,10.0,24,2.7,24,6.0,999.9,78.1,46.9,0.00G,999.9,000000
699604,03145,20130219,58.7,24,35.5,24,1010.2,24,1002.6,24,10.0,24,5.4,24,14.0,20.0,73.9,46.0,0.00G,999.9,000000
699604,03145,20130220,54.3,24,32.1,24,1006.8,24,999.2,24,10.0,24,8.2,24,17.1,24.1,64.0,46.9,0.00G,999.9,010000
699604,03145,20130221,52.2,24,29.8,24,1014.0,24,1006.3,24,10.0,24,5.4,24,11.1,15.9,64.9,41.0,0.01G,999.9,000000
699604,03145,20130222,54.3,24,31.8,24,1018.7,24,1011.0,24,10.0,24,4.8,24,9.9,14.0,68.0,44.1,0.00G,999.9,000000
699604,03145,20130223,56.3,24,21.4,24,1017.5,24,1009.8,24,10.0,24,3.3,24,11.1,15.9,73.0,42.1,0.00G,999.9,000000
699604,03145,20130224,58.6,24,11.9,24,1014.9,23,1007.4,24,9.8,24,12.1,24,22.9,34.0,73.0,50.0,0.00G,999.9,000000
699604,03145,20130225,54.9,24,11.2,24,1021.3,24,1013.6,24,10.0,24,4.5,24,13.0,20.0,69.1,39.0,0.00G,999.9,000000
699604,03145,20130226,56.7,24,15.5,24,1016.6,24,1008.9,24,9.8,24,5.0,24,17.1,22.9,73.0,41.0,0.00G,999.9,000000
699604,03145,20130227,60.6,24,7.4,24,1021.2,24,1013.5,24,10.0,24,10.7,24,15.9,22.0,72.0,52.0,0.00G,999.9,000000
699604,03145,20130228,61.5,24,3.5,24,1024.7,24,1017.0,24,10.0,24,7.3,24,12.0,17.1,75.9,48.0,0.00G,999.9,000000
699604,03145,20130301,63.4,24,16.2,24,1025.1,24,1017.4,24,10.0,24,4.1,24,12.0,999.9,82.0,46.9,0.00G,999.9,000000
699604,03145,20130302,67.3,24,27.0,24,1022.1,24,1014.5,24,10.0,24,3.6,24,9.9,999.9,87.1,51.1,0.00G,999.9,000000
699604,03145,20130303,66.0,24,32.5,24,1015.8,24,1008.3,24,10.0,24,1.3,24,5.1,999.9,86.0,52.0,0.00G,999.9,000000
699604,03145,20130304,67.3,24,34.8,24,1012.9,24,1005.3,24,10.0,24,6.9,24,13.0,21.0,80.1,55.9,0.00G,999.9,000000
699604,03145,20130305,66.5,24,39.3,24,1015.8,24,1008.2,24,9.7,24,2.9,24,8.0,999.9,80.1,55.0,0.00G,999.9,000000
699604,03145,20130306,66.9,24,35.7,24,1014.1,24,1006.5,24,10.0,24,4.8,24,9.9,999.9,80.1,55.9,0.00G,999.9,100000
699604,03145,20130307,65.1,24,36.0,24,1012.2,24,1004.7,24,10.0,24,4.2,24,8.0,999.9,77.0,51.1,0.00G,999.9,000000
699604,03145,20130308,60.9,24,38.1,24,1009.9,24,1002.3,24,9.8,24,6.5,24,15.0,24.1,73.0,52.0,0.00G,999.9,010000
699604,03145,20130309,56.2,24,34.7,24,1015.5,24,1007.8,24,10.0,24,6.6,24,12.0,19.0,70.0,46.9,0.08G,999.9,000000
699604,03145,20130310,63.2,24,32.2,24,1019.8,24,1012.1,24,10.0,24,6.0,24,13.0,20.0,77.0,48.9,0.00G,999.9,000000
699604,03145,20130311,65.2,24,25.5,24,1019.6,24,1012.0,24,10.0,24,4.6,24,9.9,999.9,82.0,50.0,0.00G,999.9,000000
699604,03145,20130312,69.0,24,28.7,24,1016.2,24,1008.7,24,10.0,24,3.1,24,9.9,999.9,87.1,55.0,0.00G,999.9,000000
699604,03145,20130313,73.5,24,31.8,24,1016.7,24,1009.2,24,10.0,24,3.3,24,7.0,999.9,93.0,55.9,0.00G,999.9,000000
